fid,content,clearcontent,lei
5019,为了让林更新获得热搜称号：帅裂苍穹，我在  #热搜疯狂打call#  中为林更新倾情投入600 call值！离成功还差9562362call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·光大花园  ???,为了让林更新获得热搜称号：帅裂苍穹，我在     中为林更新倾情投入600 call值！离成功还差9562362call值，快来与我并肩作战！ >>>        ,0
7677,为了让林更新获得热搜称号：帅裂苍穹，我在  #热搜疯狂打call#  中为林更新倾情投入600 call值！离成功还差9562362call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·光大花园  ???,为了让林更新获得热搜称号：帅裂苍穹，我在     中为林更新倾情投入600 call值！离成功还差9562362call值，快来与我并肩作战！ >>>        ,0
3665,为了让林俊杰获得热搜称号：唱作天王，我在  #热搜疯狂打call#  中为林俊杰倾情投入75 call值！离成功还差4863176call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·西三旗  ???,为了让林俊杰获得热搜称号：唱作天王，我在     中为林俊杰倾情投入75 call值！离成功还差4863176call值，快来与我并肩作战！ >>>        ,0
2576,为了让刘雯获得热搜称号：移动的种草机，我在  #热搜疯狂打call#  中为刘雯倾情投入100 call值！离成功还差19818856call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·门头沟  ???,为了让刘雯获得热搜称号：移动的种草机，我在     中为刘雯倾情投入100 call值！离成功还差19818856call值，快来与我并肩作战！ >>>        ,0
7210,为了让刘亦菲获得热搜称号：优秀影视演员，我在  #热搜疯狂打call#  中为刘亦菲倾情投入600 call值！离成功还差18164166call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·太阳园  ???,为了让刘亦菲获得热搜称号：优秀影视演员，我在     中为刘亦菲倾情投入600 call值！离成功还差18164166call值，快来与我并肩作战！ >>>        ,0
322,为了让鹿晗获得热搜称号：正能量新青年，我在  #热搜疯狂打call#  中为鹿晗倾情投入50 call值！离成功还差19947962call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·李桥镇  ???,为了让鹿晗获得热搜称号：正能量新青年，我在     中为鹿晗倾情投入50 call值！离成功还差19947962call值，快来与我并肩作战！ >>>        ,0
7754,为了让孟子坤_获得热搜称号：新晋歌手，我在  #热搜疯狂打call#  中为孟子坤_倾情投入600 call值！离成功还差1385444call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·什刹海街区  ???,为了让孟子坤_获得热搜称号：新晋歌手，我在     中为孟子坤_倾情投入600 call值！离成功还差1385444call值，快来与我并肩作战！ >>>        ,0
3049,为了让努力努力再努力x获得热搜称号：初心不锈，我在  #热搜疯狂打call#  中为努力努力再努力x倾情投入600 call值！离成功还差15696121call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·北臧村  ???,为了让努力努力再努力x获得热搜称号：初心不锈，我在     中为努力努力再努力x倾情投入600 call值！离成功还差15696121call值，快来与我并肩作战！ >>>        ,0
2280,为了让努力努力再努力x获得热搜称号：兴式浪漫，我在  #热搜疯狂打call#  中为努力努力再努力x倾情投入100 call值！离成功还差9216691call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·亦庄  ???,为了让努力努力再努力x获得热搜称号：兴式浪漫，我在     中为努力努力再努力x倾情投入100 call值！离成功还差9216691call值，快来与我并肩作战！ >>>        ,0
8329,为了让努力努力再努力x获得热搜称号：兴式浪漫，我在  #热搜疯狂打call#  中为努力努力再努力x倾情投入590 call值！离成功还差1721673call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·北京师范大学  ???,为了让努力努力再努力x获得热搜称号：兴式浪漫，我在     中为努力努力再努力x倾情投入590 call值！离成功还差1721673call值，快来与我并肩作战！ >>>        ,0
2830,为了让努力努力再努力x获得热搜称号：音乐人张艺兴，我在  #热搜疯狂打call#  中为努力努力再努力x倾情投入59 call值！离成功还差10517473call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   瑞海新城  ???,为了让努力努力再努力x获得热搜称号：音乐人张艺兴，我在     中为努力努力再努力x倾情投入59 call值！离成功还差10517473call值，快来与我并肩作战！ >>>      瑞海新城  ,0
5932,为了让努力努力再努力x获得热搜称号：音乐人张艺兴，我在  #热搜疯狂打call#  中为努力努力再努力x倾情投入610 call值！离成功还差8554426call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·北潞园  ???,为了让努力努力再努力x获得热搜称号：音乐人张艺兴，我在     中为努力努力再努力x倾情投入610 call值！离成功还差8554426call值，快来与我并肩作战！ >>>        ,0
10345,为了让努力努力再努力x获得热搜称号：长沙伢子，我在  #热搜疯狂打call#  中为努力努力再努力x倾情投入600 call值！离成功还差15467470call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·回龙观  ???,为了让努力努力再努力x获得热搜称号：长沙伢子，我在     中为努力努力再努力x倾情投入600 call值！离成功还差15467470call值，快来与我并肩作战！ >>>        ,0
9082,为了让努力努力再努力x获得热搜称号：制作人张艺兴，我在  #热搜疯狂打call#  中为努力努力再努力x倾情投入600 call值！离成功还差6195926call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·新华联（商圈）  ???,为了让努力努力再努力x获得热搜称号：制作人张艺兴，我在     中为努力努力再努力x倾情投入600 call值！离成功还差6195926call值，快来与我并肩作战！ >>>      （商圈）  ,0
4174,为了让努力努力再努力x获得热搜称号：制作人张艺兴，我在  #热搜疯狂打call#  中为努力努力再努力x倾情投入600 call值！离成功还差6520226call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·北京信息科技大学小营校区  ???,为了让努力努力再努力x获得热搜称号：制作人张艺兴，我在     中为努力努力再努力x倾情投入600 call值！离成功还差6520226call值，快来与我并肩作战！ >>>        ,0
2952,为了让潘粤明获得热搜称号：实力演技，我在  #热搜疯狂打call#  中为潘粤明倾情投入600 call值！离成功还差14889592call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   蚕种场小区  ???,为了让潘粤明获得热搜称号：实力演技，我在     中为潘粤明倾情投入600 call值！离成功还差14889592call值，快来与我并肩作战！ >>>      蚕种场小区  ,0
5704,为了让潘粤明获得热搜称号：实力演技，我在  #热搜疯狂打call#  中为潘粤明倾情投入600 call值！离成功还差14889592call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   蚕种场小区  ???,为了让潘粤明获得热搜称号：实力演技，我在     中为潘粤明倾情投入600 call值！离成功还差14889592call值，快来与我并肩作战！ >>>      蚕种场小区  ,0
1748,为了让潘粤明获得热搜称号：实力演技，我在  #热搜疯狂打call#  中为潘粤明倾情投入600 call值！离成功还差15483512call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·林业大学  ???,为了让潘粤明获得热搜称号：实力演技，我在     中为潘粤明倾情投入600 call值！离成功还差15483512call值，快来与我并肩作战！ >>>        ,0
10092,为了让潘粤明获得热搜称号：实力演技，我在  #热搜疯狂打call#  中为潘粤明倾情投入600 call值！离成功还差5684562call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·四季青镇  ???,为了让潘粤明获得热搜称号：实力演技，我在     中为潘粤明倾情投入600 call值！离成功还差5684562call值，快来与我并肩作战！ >>>        ,0
3823,为了让王嘉尔获得热搜称号：嘻哈音乐才子，我在  #热搜疯狂打call#  中为王嘉尔倾情投入281 call值！离成功还差15520128call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·领秀慧谷  ???,为了让王嘉尔获得热搜称号：嘻哈音乐才子，我在     中为王嘉尔倾情投入281 call值！离成功还差15520128call值，快来与我并肩作战！ >>>        ,0
3268,为了让王凯kkw获得热搜称号：时尚绅士，我在  #热搜疯狂打call#  中为王凯kkw倾情投入600 call值！离成功还差17331806call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·中国政法大学(昌平校区)  ???,为了让王凯kkw获得热搜称号：时尚绅士，我在     中为王凯kkw倾情投入600 call值！离成功还差17331806call值，快来与我并肩作战！ >>>      (昌平校区)  ,0
6000,为了让王凯kkw获得热搜称号：岁月长盒，我在  #热搜疯狂打call#  中为王凯kkw倾情投入600 call值！离成功还差14462697call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·美丽园  ???,为了让王凯kkw获得热搜称号：岁月长盒，我在     中为王凯kkw倾情投入600 call值！离成功还差14462697call值，快来与我并肩作战！ >>>        ,0
4307,为了让王凯kkw获得热搜称号：演技男神，我在  #热搜疯狂打call#  中为王凯kkw倾情投入60 call值！离成功还差17460040call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·首都机场T3航站楼  ???,为了让王凯kkw获得热搜称号：演技男神，我在     中为王凯kkw倾情投入60 call值！离成功还差17460040call值，快来与我并肩作战！ >>>        ,0
5607,为了让吴昕获得热搜称号：国民的小姐姐，我在  #热搜疯狂打call#  中为吴昕倾情投入600 call值！离成功还差15079618call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·首都医科大学燕京医学院  ???,为了让吴昕获得热搜称号：国民的小姐姐，我在     中为吴昕倾情投入600 call值！离成功还差15079618call值，快来与我并肩作战！ >>>        ,0
949,为了让熊梓淇获得热搜称号：假酒少年，我在  #热搜疯狂打call#  中为熊梓淇倾情投入110 call值！离成功还差11251086call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·冠英园西区  ???,为了让熊梓淇获得热搜称号：假酒少年，我在     中为熊梓淇倾情投入110 call值！离成功还差11251086call值，快来与我并肩作战！ >>>        ,0
1352,为了让徐海乔获得热搜称号：百变演员，我在  #热搜疯狂打call#  中为徐海乔倾情投入600 call值！离成功还差574140call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·泰河园小区  ???,为了让徐海乔获得热搜称号：百变演员，我在     中为徐海乔倾情投入600 call值！离成功还差574140call值，快来与我并肩作战！ >>>        ,0
7494,为了让许嵩获得热搜称号：音乐纯粹，我在  #热搜疯狂打call#  中为许嵩倾情投入600 call值！离成功还差15266071call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·中国矿业大学  ???,为了让许嵩获得热搜称号：音乐纯粹，我在     中为许嵩倾情投入600 call值！离成功还差15266071call值，快来与我并肩作战！ >>>        ,0
5498,为了让许魏洲ZZ获得热搜称号：摇滚男神，我在  #热搜疯狂打call#  中为许魏洲ZZ倾情投入600 call值！离成功还差11425239call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·良乡  ???,为了让许魏洲ZZ获得热搜称号：摇滚男神，我在     中为许魏洲ZZ倾情投入600 call值！离成功还差11425239call值，快来与我并肩作战！ >>>        ,0
1720,为了让薛之谦获得热搜称号：人气歌王，我在  #热搜疯狂打call#  中为薛之谦倾情投入110 call值！离成功还差12134362call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·资和信百货  ???,为了让薛之谦获得热搜称号：人气歌王，我在     中为薛之谦倾情投入110 call值！离成功还差12134362call值，快来与我并肩作战！ >>>        ,0
9905,为了让薛之谦获得热搜称号：人气歌王，我在  #热搜疯狂打call#  中为薛之谦倾情投入600 call值！离成功还差3531169call值，快来与我并肩作战！ >>>  http://t.cn/RYdeCHo   北京·回龙观  ???,为了让薛之谦获得热搜称号：人气歌王，我在     中为薛之谦倾情投入600 call值！离成功还差3531169call值，快来与我并肩作战！ >>>        ,0
2693,为了让薛之谦获得热搜称号：一生挚爱，我在  #热搜疯狂打call#  中为薛之谦倾情投入600 call值！离成功还差18158475call值，快来与我并肩作战！ >>>  http://t.cn/RTv4o8A   北京·牛栏山地区  ???,为了让薛之谦获得热搜称号：一生挚爱，我在     中为薛之谦倾情投入600 call值！离成功还差18158475call值，快来与我并肩作战！ >>>        ,0
